label,img_path,can_be_opened,errors,width,height
earthquake,28838851c7eb78244f5ef39_400x280_crop.jpg,True,,400.0,280.0
earthquake,_40669589_ap_thailand3_300.jpg,True,,300.0,220.0
earthquake,tor_usa_nisee_1_317x213.jpg,True,,317.0,213.0
earthquake,gaza_kids_khaled_atif_hasan_unrwa.jpg,True,,678.0,455.0
earthquake,parent-tornado-ripped-through-CD2NPD.jpg,True,,1300.0,951.0
earthquake,01chile01-articleLarge.jpg,True,,600.0,330.0
earthquake,OldCopShop-1.jpg,True,,1200.0,1115.0
earthquake,School-Collapse-Lagos.jpg,True,,700.0,525.0
earthquake,lateralspread3.jpg,True,,543.0,501.0
earthquake,+Due+to+1976+Earthquake+in+Guatemala.jpg,True,,960.0,720.0
earthquake,1504907501882.jpg,True,,620.0,349.0
earthquake,1418940457977.jpg,True,,599.0,400.0
earthquake,ages2Fusers2Fboyle2F5041407.fit-760w.jpg,True,,760.0,476.0
earthquake,55621-15-nepal-anniversary-large-169.jpg,True,,460.0,259.0
earthquake,6462052-3x2-700x467.jpg,True,,700.0,467.0
earthquake,5cce09874d670.image.jpg,True,,550.0,315.0
earthquake,uake-september-result-quake-49493187.jpg,True,,1300.0,1065.0
earthquake,joplin_tornado.jpg,True,,960.0,600.0
earthquake,9f5f2edb9659cb2.nbcnews-ux-2880-1000.jpg,True,,1500.0,1000.0
earthquake,image.jpg,True,,960.0,640.0
earthquake,563b663e42798.image.jpg,True,,1460.0,985.0
earthquake,6IMG_600px_600_1.jpg,True,,600.0,400.0
earthquake,b46d01-269.jpg,True,,800.0,647.0
earthquake,1484873687989.jpg,True,,619.0,349.0
earthquake,4097024_1460919780.9658.jpg,True,,600.0,400.0
earthquake,house-after-earthquake-500x281.jpg,True,,500.0,281.0
earthquake,548a0186-0e79-4ea5-9576-beaafddb3110.jpg,True,,650.0,366.0
earthquake,s437qiqq14p59hgwnehtw3f92uehiafwj8vu.jpg,True,,991.0,665.0
earthquake,vacuation-01-ht-jef-180123_31x13_992.jpg,True,,992.0,415.0
earthquake,DV6H2UkXkAEBDqR.jpg,True,,1200.0,800.0
earthquake,ornia-Demolition-and-Debris-Clean-Up.jpg,True,,1000.0,667.0
earthquake,9-11.jpg,True,,580.0,356.0
earthquake,59431923.jpg,True,,400.0,533.0
earthquake,1102550.jpg,True,,732.0,470.0
earthquake,pre-rm01635300841.jpg,True,,640.0,467.0
earthquake,-japan-earthquake-in-iwate-100431442.jpg,True,,450.0,320.0
earthquake,69f6d639-554d-4597-bf3e-e279665d76b4.jpg,True,,2400.0,1350.0
earthquake,1367801-0B41C75200000578-183_634x386.jpg,True,,634.0,386.0
earthquake,andslides-floods-inundacion-imagenes.jpg,True,,1180.0,787.0
earthquake,"c_scale,fl_progressive,q_80,w_800.jpg",True,,800.0,451.0
earthquake,-a-collapsed-house-destroyed-by-fire.jpg,True,,450.0,338.0
earthquake,anfielddemolition.jpg,True,,2197.0,1463.0
earthquake,IMG_3120.JPG,True,,250.0,250.0
earthquake,76929674db88d08b1c771e99266_16x9_992.jpg,True,,992.0,558.0
earthquake,India-flood-help2-2018.jpg,True,,960.0,540.0
earthquake,of-the-stock-photography_csp68050500.jpg,True,,600.0,419.0
earthquake,sjm-l-napab405.jpg,True,,3600.0,2400.0
earthquake,920x1240.jpg,True,,920.0,902.0
earthquake,837996-syria-in-ruins-wide.jpg,True,,720.0,360.0
earthquake,29YEMEN-web1-master768.jpg,True,,768.0,518.0
earthquake,1372756_6ee734fc.jpg,True,,640.0,480.0
earthquake,nited_Nations_Development_Programme).jpg,True,,1499.0,1000.0
earthquake,h-of-christchurch-new-zealand-E7TCX5.jpg,True,,1300.0,956.0
earthquake,A1-43B8-A7BF-78DC74F437CF_w1023_r1_s.jpg,True,,1023.0,575.0
earthquake,original_Colorado-River-Museum-3.jpg,True,,390.0,260.0
earthquake,crumbling-demolished-260nw-394054228.jpg,True,,390.0,280.0
earthquake,0315-OTIMELINE-Japan-Earthquake.jpg,True,,300.0,200.0
earthquake,gettyimages-1142281243.jpg,True,,1800.0,1215.0
earthquake,1214622-3x2-940x627.jpg,True,,940.0,627.0
earthquake,isi2-203_650_032414093547.jpg,True,,650.0,398.0
earthquake,.DS_Store,False,cannot identify image file '/gdrive/MyDrive/ProjectCIRI/Incidents-subset/earthquake/.DS_Store',,
collapsed,full_000_18D4OQ.jpg,True,,800.0,533.0
collapsed,2003703682-300x0.jpg,True,,300.0,205.0
collapsed,-1CFADFA624F6_cx0_cy4_cw0_w1200_r1_s.jpg,True,,1200.0,675.0
collapsed,30023997195_417ccc4d20_b.jpg,True,,1024.0,683.0
collapsed,rs-and-local-residents-search-enexm6.jpg,True,,365.0,540.0
collapsed,rucks-fill-in-rideau-street-sinkhole.jpg,True,,780.0,421.0
collapsed,1521SSE-593x443@Corriere-Web-Sezioni.jpg,True,,593.0,443.0
collapsed,033017.demo_.JM1_1-1100x825.jpg,True,,1100.0,825.0
collapsed,PhillyHouse_AP784610926763.jpg,True,,320.0,240.0
collapsed,051413_wall_arch_before-after-1.jpg,True,,1395.0,2160.0
collapsed,House%2003.jpg,True,,320.0,240.0
collapsed,JS116367994.jpg,True,,615.0,410.0
collapsed,demolition-house-WWWJ3G.jpg,True,,1300.0,956.0
collapsed,was-collapsed-in-bosphorus-712556758.jpg,True,,450.0,321.0
collapsed,uction-construction-260nw-1369039979.jpg,True,,390.0,280.0
collapsed,2225865-15C9786A000005DC-568_964x612.jpg,True,,964.0,612.0
collapsed,SouthForkDam51.jpg,True,,900.0,579.0
collapsed,pic147.JPG,True,,313.0,203.0
collapsed,478505166_f830163726.jpg,True,,380.0,275.0
collapsed,grand-embassy-5.jpg,True,,489.0,344.0
collapsed,-wooden-post-and-rail-fencing-dt9c26.jpg,True,,450.0,320.0
collapsed,5ddad1306e3a9a45e426802a3b4dc902b1ee.jpg,True,,800.0,525.0
collapsed,9d121f7f9c7f_56144660_ver1.0_640_480.jpg,True,,640.0,360.0
collapsed,_-_Google_Chrome_2016-05-20_18-33-27.jpg,True,,740.0,446.0
collapsed,indiacollapsegettyimages-518352186.jpg,True,,620.0,373.0
collapsed,hqdefault.jpg,True,,480.0,360.0
collapsed,78619_10201109558326989_1724109557_o.jpg,True,,2048.0,1360.0
collapsed,187cbf8a-large16x9_SANJOSEDEMOLITION.jpg,True,,986.0,555.0
collapsed,outh-136407765313603901-160805110008.jpg,True,,648.0,365.0
collapsed,Kolkata-flyover-collaps_660.jpg,True,,660.0,440.0
collapsed,1459512947-86.jpg,True,,620.0,464.0
collapsed,building-inspection.jpg,True,,800.0,450.0
collapsed,571a1007c36188f2268b45b8.jpg,True,,790.0,444.0
collapsed,sandy-damage-1101-horizontal-gallery.jpg,True,,640.0,360.0
collapsed,China-Asia-Storm-1.jpg,True,,1862.0,1048.0
collapsed,%252FAP_India.82d4e.jpg%252F1200x627.jpg,True,,1200.0,627.0
collapsed,ap-17263634668000.jpg,True,,1200.0,630.0
collapsed,ed-out-building-stock-image__1776370.jpg,True,,450.0,319.0
collapsed,construction-clean-up.jpg,True,,400.0,232.0
collapsed,roof-after-heavy-rain-germany-ebwxc2.jpg,True,,347.0,540.0
collapsed,erailment-near-deming---john-karelis.jpg,True,,800.0,450.0
collapsed,ndrf-ludhiana-building-collapse-759.jpeg,True,,759.0,422.0
collapsed,segambut-landslide.png,True,,1200.0,627.0
collapsed,067d9d78515645217d0f6a706700b249.jpg,True,,620.0,400.0
collapsed,1515639191571.jpg,True,,618.0,349.0
collapsed,510602279.jpg,True,,800.0,509.0
collapsed,Pallet-Rack-Collapse.jpg,True,,700.0,449.0
collapsed,9-deck-hmed2-12a.nbcnews-ux-1024-900.jpg,True,,1024.0,577.0
collapsed,llapsed-farm-barn-roof-france-B6TC7K.jpg,True,,901.0,1390.0
collapsed,09quake6.jpg,True,,370.0,294.0
collapsed,mo-roli-kolkata-img_2039_b.jpg,True,,300.0,187.0
collapsed,8va8g5tvl1ao464-20160521065307.Medi.jpeg,True,,800.0,448.0
collapsed,emolition-of-a-highway-bridge-DEK82Y.jpg,True,,1300.0,953.0
collapsed,collapsed-bridge.jpg,True,,551.0,388.0
collapsed,japan1.jpg,True,,759.0,422.0
collapsed,charleydamage2.jpg,True,,648.0,486.0
collapsed,a618f6e31ea8d25842e49bcd634.fit-760w.jpg,True,,760.0,501.0
collapsed,0Cu69vIh.jpg,True,,1024.0,768.0
collapsed,c1_1700808.jpg,True,,620.0,413.0
collapsed,eldorado3.jpg,True,,1170.0,810.0
collapsed,schuiving-in-sloppenwijk-rio-janeiro.jpg,True,,1280.0,720.0
collapsed,1037he_512x342.jpg,True,,512.0,341.0
collapsed,ing-collapse-in-the-bhendi-707215717.jpg,True,,450.0,321.0
collapsed,g-cvr-100112-earthquake-6p.grid-4x2.jpg,True,,308.0,231.0
collapsed,one_car_hosue_cropped_Super_Portrait.jpg,True,,491.0,417.0
collapsed,descarga_x6x.jpg_1718483346.jpg,True,,600.0,340.0
collapsed,sonko-1.jpg,True,,600.0,338.0
collapsed,porchdemolition.jpg,True,,1024.0,576.0
collapsed,03_061818-wabc-building-collapse-img.jpg,True,,1280.0,720.0
collapsed,-elevated-highway-collapses-in-India.jpg,True,,712.0,470.0
collapsed,140611_1116_Pagoda-e1402704515238.jpg,True,,500.0,334.0
collapsed,25127065.jpg,True,,635.0,357.0
collapsed,4939760-3x2-700x467.jpg,True,,700.0,467.0
collapsed,12a.jpg,True,,447.0,300.0
collapsed,28mideast7.jpg,True,,600.0,300.0
collapsed,Main-Street-Work-2-1100x825.jpg,True,,1100.0,825.0
collapsed,Jet-Fuel-Spill-6.jpg,True,,720.0,960.0
collapsed,d81a324d3a8ac038aa578a8d54a3d5ed.jpg,True,,1766.0,1172.0
collapsed,57066ef0d784c.image.jpg,True,,1914.0,1082.0
collapsed,w-elal-101412-1425713629.jpg,True,,1200.0,900.0
collapsed,2132_000_GEGFDVUU.3-0_Super_Portrait.jpg,True,,623.0,417.0
collapsed,8028748-3x2-940x627.jpg,True,,940.0,627.0
collapsed,5a2ec6f1ac97b.image.jpg,True,,1771.0,1170.0
collapsed,ter_65a314afaea04648bea54b679946edf5.jpg,True,,1280.0,720.0
collapsed,436824-ship-wreck.jpg,True,,575.0,355.0
collapsed,collapsed-old-shed-CY2F4X.jpg,True,,1300.0,955.0
collapsed,web1_sands-implosion-112696_0.jpg,True,,640.0,447.0
collapsed,esh-february-21-2019-600w-1319163962.jpg,True,,600.0,420.0
collapsed,57bf1dff1600003503bfe6ad.jpeg,True,,4928.0,3280.0
collapsed,_89923085_89920831.jpg,True,,640.0,360.0
collapsed,800000578-0-image-a-57_1419327269802.jpg,True,,962.0,648.0
collapsed,15938604_303.jpg,True,,700.0,394.0
collapsed,albania-earthquake-1184747914.jpg,True,,620.0,413.0
collapsed,20140226_171823-cropped.jpg,True,,2322.0,2910.0
collapsed,m20-bridge-collapse-pa3.jpg,True,,564.0,423.0
collapsed,Typhoon-Faxai-1.jpg,True,,2500.0,1667.0
collapsed,6-aegean-earthquake-0721-exlarge-169.jpg,True,,780.0,438.0
collapsed,excavationcollapse4.jpg,True,,354.0,441.0
collapsed,091115mecca002.jpg,True,,1518.0,2000.0
collapsed,RTX4ROJB-1200x800.jpg,True,,1200.0,800.0
collapsed,E11PMPKG040317_1200x675_913399875635.jpg,True,,652.0,367.0
collapsed,e9c38640b6b957049355e24b8c_16x9_1600.jpg,True,,1600.0,900.0
collapsed,578-2995420-image-a-18_1426392185665.jpg,True,,634.0,849.0
collapsed,000_nic160807.jpg,True,,690.0,388.0
collapsed,d-wooden-house-thrown-field-65111677.jpg,True,,800.0,533.0
collapsed,mar_4D681B7FB1714C3FA6F398DEA21123DD.jpg,True,,740.0,561.0
collapsed,wn-65-earthquake-21-juky-2017-KKYJC3.jpg,True,,866.0,1390.0
collapsed,news-25-6.jpg,True,,960.0,540.0
collapsed,01flyover2.jpg,True,,670.0,443.0
collapsed,vember-15-demolished-260nw-184347896.jpg,True,,173.0,280.0
collapsed,4u9G6wVoRL6q3j2jBRvr_3.jpg,True,,640.0,480.0
collapsed,-50-mexico-earthquake-0919-large-169.jpg,True,,460.0,259.0
collapsed,aiti-shutterstock-editorial-6873253e.jpg,True,,1500.0,978.0
collapsed,0C169EA58-D9CC-F319-548964F6C3ED80A6.jpg,True,,680.0,280.0
collapsed,24Sogo-Hotel-photo.jpg,True,,622.0,350.0
collapsed,3_RC2PHD949XHD_RTRMADP_3_CONGO-CRASH.jpg,True,,4335.0,2886.0
collapsed,434115_1280x720.jpg,True,,1280.0,720.0
collapsed,7870212_600x338.jpg,True,,600.0,338.0
collapsed,55061392.jpg,True,,450.0,307.0
collapsed,t-11-1569379299598.jpg,True,,640.0,804.0
collapsed,3-governor-mansion.jpg,True,,400.0,300.0
collapsed,ey-damage-mobile-home-modular-A7PCF8.jpg,True,,1300.0,956.0
collapsed,flyover-collapse_240x180_41459565129.jpg,True,,240.0,180.0
collapsed,1345701.jpg_10354984_ver1.0_1280_720.jpg,True,,846.0,476.0
collapsed,n_Torrington_near-a-68_1573438584095.jpg,True,,960.0,654.0
collapsed,0578-3516983-image-a-8_1459433004954.jpg,True,,962.0,1075.0
collapsed,420x0.jpg,True,,420.0,280.0
collapsed,eceec141c5edb1226b6a1c6f3c7bea90.jpg,True,,850.0,570.0
collapsed,7f58-20110313-devastation-in-otsuchi.jpg,True,,600.0,451.0
collapsed,6ae53b5719178391541bde059d5bff09.jpg,True,,650.0,366.0
collapsed,NTX3ZPXN6UI6RFAWSZLJC5OLTU.jpg,True,,835.0,590.0
collapsed,USS_Porter_AP205629909961.jpg,True,,620.0,433.0
collapsed,on-yorkshires-east-coast-near-DG8D44.jpg,True,,1300.0,956.0
collapsed,000e3cf9-614.jpg,True,,614.0,345.0
collapsed,1523978994-arch_setting.jpg,True,,6625.0,4411.0
collapsed,5900d5620d7c2.image.jpg,True,,1768.0,1172.0
collapsed,The-Gym-Downtown-Damage.jpg,True,,4032.0,3024.0
collapsed,f165646718c44.jpg,True,,600.0,337.0
collapsed,01AA332F39AD_cx0_cy12_cw0_w1080_h608.jpg,True,,1080.0,608.0
collapsed,l-aftermath-horizontal-large-gallery.jpg,True,,980.0,552.0
collapsed,House-collapse-324x235.jpg,True,,324.0,235.0
collapsed,9273876_G.jpg,True,,2560.0,1440.0
collapsed,1487024320-crowhouse_3-680x365_c.jpg,True,,680.0,365.0
collapsed,-iraq-baghdad-bombing-attack-c1-main.jpg,True,,416.0,234.0
collapsed,iowa_house_south_east.jpg,True,,700.0,385.0
collapsed,IMG_8356-e1558711852431-810x455.jpg,True,,810.0,455.0
collapsed,pic-e1541520149552.jpg,True,,600.0,400.0
collapsed,F3.large.jpg,True,,877.0,1228.0
collapsed,hurricaneInsuranceCom.jpg,True,,298.0,193.0
collapsed,62286483549_37455828_ver1.0_640_480.jpeg,True,,640.0,480.0
collapsed,1ea94635002c144dd34d12cc52d.fit-760w.jpg,True,,760.0,506.0
collapsed,imagen-post2-376x250.jpg,True,,376.0,250.0
collapsed,Stragedibologna-2.jpg,True,,400.0,262.0
collapsed,rms-at-haydarpasa-sea-port-691494109.jpg,True,,450.0,321.0
collapsed,a-haiyan-hits-panay-island-167871941.jpg,True,,1500.0,1218.0
collapsed,featured_image.jpeg,True,,600.0,338.0
collapsed,ure-rotted-dismantled-removed-880907.jpg,True,,4000.0,4000.0
collapsed,490487300893_18914946_ver1.0_640_360.PNG,True,,639.0,360.0
collapsed,27585632722_80d31d4baf_b.jpg,True,,1023.0,369.0
collapsed,17nlook5.jpg,True,,350.0,244.0
collapsed,3c195bb860cd8637a4f9a3816eed6491.jpg,True,,580.0,326.0
collapsed,er-plant-explosion-fengcheng-reuters.jpg,True,,1280.0,720.0
collapsed,532b17d329a44a53be5ee5e5fdf20b41_18.jpg,True,,800.0,450.0
collapsed,madrid_remains.jpg,True,,400.0,580.0
collapsed,499869942093_8577843_ver1.0_1280_720.jpg,True,,1280.0,720.0
collapsed,50914-wabc-EastHarlemExplosion47-img.jpg,True,,600.0,338.0
collapsed,reet_Demo_9_78677675_ver1.0_1280_720.jpg,True,,1280.0,720.0
collapsed,mbay-mumbai-maharashtra-india-CE71KC.jpg,True,,868.0,1390.0
collapsed,AEN20161005008851315_02_i.jpg,True,,500.0,333.0
collapsed,020516_crane_collapse_04-XL.jpg,True,,512.0,768.0
collapsed,ishrathona-05.jpg,True,,1200.0,900.0
collapsed,727x0.jpg,True,,727.0,540.0
collapsed,pnx-4106049.jpg,True,,1050.0,700.0
collapsed,ontracting-port-melbourne-3207-image.jpg,True,,450.0,450.0
collapsed,5b75cac44b637.image.jpg,True,,1462.0,901.0
collapsed,BT_GrenadeThrow.jpg,True,,3840.0,2160.0
collapsed,CpOUYqZXYAA5Oyk.jpg,True,,723.0,407.0
collapsed,y-employee-killed-as-house-collapses.jpg,True,,300.0,225.0
collapsed,ict-in-guangzhou-city-south-c-W8WTB5.jpg,True,,1300.0,956.0
collapsed,ns-tis-firehouse-demolition-4.jpg,True,,648.0,486.0
collapsed,APphoto_Italy-Quake1.jpg,True,,1691.0,1125.0
collapsed,Typhoon-Faxai-5.jpg,True,,2500.0,1667.0
collapsed,Gas-explosion-Denver-rj-7530.jpg,True,,4684.0,3344.0
collapsed,636397957360698462-Albert-Building.jpg,True,,537.0,404.0
collapsed,in-emperor-xian-shaanxi-china-DC902J.jpg,True,,1300.0,1390.0
collapsed,ina-shutterstock-editorial-10328643k.jpg,True,,1125.0,1500.0
collapsed,41535341_401.jpg,True,,700.0,394.0
collapsed,emini-flyover-bus-accident-photos-04.jpg,True,,600.0,400.0
collapsed,2255.jpg,True,,720.0,480.0
collapsed,1p1.jpg,True,,1695.0,1295.0
collapsed,573738000-AP-Brazil-Stadium-Collapse.jpg,True,,537.0,404.0
collapsed,j9sk1ohbd20q8f4-20160331134908.Medi.jpeg,True,,800.0,448.0
collapsed,slide-construction-site6.jpg,True,,400.0,261.0
collapsed,st-at-zaveri-bazaar-kalbadevi-EXMP08.jpg,True,,864.0,1390.0
collapsed,14earthquake1-superJumbo.jpg,True,,2048.0,1366.0
collapsed,135274972_14605367692441n2.jpg,True,,899.0,587.0
collapsed,rtment-building-causing-at-673587679.jpg,True,,450.0,320.0
collapsed,tibet-destroy-062217.jpg,True,,617.0,347.0
collapsed,le-1.original-e1517259393708-360x280.jpg,True,,360.0,280.0
collapsed,5-Miami-Port-Tunnel.jpg,True,,700.0,528.0
collapsed,Tail_section_t658.jpg,True,,658.0,358.0
collapsed,45c6d074-Port_of_Huneme_demolition_2.jpg,True,,4032.0,3024.0
collapsed,28plane-crash3.jpg,True,,670.0,503.0
collapsed,afp-rx5gf.jpg,True,,780.0,439.0
collapsed,11069_2013_607_Fig3_HTML.jpg,True,,425.0,321.0
collapsed,"c_scale,fl_progressive,q_80,w_800.jpg",True,,800.0,450.0
collapsed,bankers-hill-demolition-P1200203.jpg,True,,1024.0,683.0
collapsed,Crystal-lake-flooding-still.png,True,,934.0,521.0
collapsed,p041ycmq.jpg,True,,720.0,405.0
collapsed,7998b34197ae42849a221baf63a63c94_18.jpg,True,,800.0,450.0
collapsed,image690507.jpg,True,,355.0,465.0
collapsed,44054947_303.jpg,True,,700.0,394.0
collapsed,rkey_Building_Collapse_18144-780x520.jpg,True,,780.0,520.0
collapsed,Breda-Bin-2.jpg,True,,1024.0,768.0
collapsed,terrorism.jpg,True,,370.0,251.0
collapsed,26_Eviction_mirpur_210116_018.jpg,True,,1200.0,800.0
collapsed,707651.jpg,True,,1920.0,1080.0
collapsed,BOMBINGS1988-1446848421220-master495.jpg,True,,495.0,353.0
collapsed,5d648471e7a41.image.jpg,True,,1800.0,1140.0
collapsed,1036492_1280x720.jpg,True,,1280.0,720.0
collapsed,truction%20site%20accident%20Xinyang.jpg,True,,771.0,449.0
collapsed,969021b4ff898abf8780f44adc6_16x9_992.jpg,True,,992.0,558.0
collapsed,train-crash-640x426.jpg,True,,640.0,426.0
collapsed,E38A39765F5141BC8BC78C3C0F07A33C.jpg,True,,724.0,407.0
collapsed,6862826-3x2-700x467.jpg,True,,700.0,467.0
collapsed,-day-collapsed-winter-storm-66383965.jpg,True,,1300.0,765.0
collapsed,APe043bf39997e485b908b45a283c653aa.jpg,True,,512.0,341.0
collapsed,a-flyover-collapse-accident-pictures.jpg,True,,628.0,440.0
collapsed,matic-wide-angle-saskatchewan-479589.jpg,True,,3680.0,2760.0
collapsed,51389617_303.jpg,True,,700.0,394.0
collapsed,WEATHER%20Cold%20Flood%2010365_999.jpg,True,,615.0,409.0
collapsed,house-monochrome-photography-1099558.jpg,True,,6000.0,4000.0
collapsed,Agargaon.jpg,True,,690.0,450.0
collapsed,picture183a.jpg,True,,1792.0,1200.0
collapsed,collapsed-bridge-india-august-2016.jpg,True,,900.0,1200.0
collapsed,bdc965b22701240473643e820ce.fit-360w.jpg,True,,360.0,240.0
collapsed,-airplane-abandoned-260nw-1115392232.jpg,True,,389.0,280.0
collapsed,verizon-collapse.jpg,True,,3264.0,2448.0
collapsed,1236354_1280x720.jpg,True,,1280.0,720.0
collapsed,2514493-19AE8C2300000578-992_634x417.jpg,True,,634.0,417.0
collapsed,sed-building-for-more-damage-1987193.jpg,True,,590.0,787.0
collapsed,3413.jpg,True,,328.0,500.0
collapsed,-photo-old-collapsed-house-366621641.jpg,True,,1500.0,1096.0
collapsed,792021211750-Streit-building-7-11-17.JPG,True,,2979.0,1683.0
collapsed,photo-1-05-31-14.jpg,True,,478.0,640.0
collapsed,Congoleum-Demolition-2.jpg,True,,3264.0,2448.0
collapsed,genoa-bridge-collapse-33.jpg,True,,2500.0,1639.0
collapsed,0330230838170_7652730_ver1.0_640_360.jpg,True,,640.0,360.0
collapsed,arence-hotel-facade-following-jbyatm.jpg,True,,300.0,470.0
collapsed,ey-november-15-after-260nw-184347974.jpg,True,,390.0,280.0
collapsed,DSC08222-HS.JPG,True,,1600.0,1547.0
collapsed,-13-story-former-christchurch-ERAW6W.jpg,True,,910.0,1390.0
collapsed,premium_landscape.jpg,True,,576.0,384.0
collapsed,c7f9b6d993867235f89df58f29e2c332.jpg,True,,646.0,1000.0
collapsed,7th-ave-24-25th-st-excavation.jpg,True,,1569.0,1232.0
collapsed,S_AMIA-BA-Bombing-anniversary-8-2-19.png,True,,934.0,468.0
collapsed,emolition-of-a-highway-bridge-DFXKKY.jpg,True,,863.0,1390.0
collapsed,esia-shutterstock-editorial-9938212d.jpg,True,,1500.0,998.0
collapsed,1079215_1280x720.jpg,True,,1280.0,720.0
collapsed,2-bhendi-bazar-build-collapse-090117.jpg,True,,1280.0,720.0
collapsed,screen_shot_2018-02-16_at_6.41.04_am.png,True,,265.0,228.0
collapsed,launcelot-close-aster-explosion.jpg,True,,1200.0,800.0
collapsed,explosion-698364198_8.jpg,True,,440.0,275.0
collapsed,08192015-Bremerton__01-780x520.jpg,True,,780.0,520.0
collapsed,gallery_medium.jpg,True,,600.0,400.0
collapsed,cf15-11e5-a371-05d2ff0b4d8d_1280x720.jpg,True,,1200.0,800.0
collapsed,india4STW.jpg,True,,2048.0,1536.0
collapsed,A00000578-0-image-a-41_1465657381323.jpg,True,,634.0,346.0
collapsed,-property-destroyed-260nw-1390505579.jpg,True,,390.0,280.0
collapsed,2225348-15C6914C000005DC-490_964x667.jpg,True,,964.0,667.0
collapsed,Disaster1.jpg,True,,640.0,426.0
collapsed,51c656b0b55e5.image.jpg,True,,760.0,513.0
collapsed,5d0b94e9001b9.jpg,True,,800.0,480.0
collapsed,English11.jpg,True,,900.0,600.0
collapsed,5da629e2bf7e8.image.jpg,True,,1728.0,1152.0
collapsed,waste-dump--tojpeg_1449586242652_x2.jpg,True,,2158.0,610.0
collapsed,garage-1964-bhamjpg-d6b1e8e1aed5df25.jpg,True,,960.0,642.0
collapsed,e9-8e02-95b31fc3f54a_1320x770_164520.jpg,True,,1320.0,770.0
collapsed,12753405-mmmain.jpg,True,,620.0,340.0
collapsed,Superstorm-New-Jersey_Carr1.jpg,True,,1862.0,1048.0
collapsed,Uzun-Carsi-Sok-1.jpg,True,,4000.0,3000.0
collapsed,321a17e340c5e2260a07f64c0a35f2fd.jpg,True,,3264.0,2448.0
collapsed,1563330812-1567.jpg,True,,620.0,464.0
collapsed,factory.jpg,True,,456.0,256.0
collapsed,14601038393_a5a201eccf_c.jpg,True,,800.0,530.0
collapsed,20170524_2049300-600x338.jpg,True,,600.0,338.0
collapsed,5b75cac37b3f9.image.jpg,True,,1831.0,1132.0
collapsed,hing-trees-ta-prohm-near-siem-g6x3dh.jpg,True,,347.0,540.0
collapsed,ac7120d69-downtown_fire_in_Frankfort.jpg,True,,4000.0,2250.0
collapsed,5-666z--1280x720.nbcnews-ux-1080-600.jpg,True,,1067.0,600.0
collapsed,uildings-on-construction-site-J0X6BX.jpg,True,,1300.0,956.0
collapsed,mage_listing_featured.var_1514957996.jpg,True,,620.0,304.0
collapsed,5751b97e04de3.image.jpg,True,,990.0,540.0
collapsed,30cityroom-sewage1-jumbo.jpg,True,,1024.0,682.0
collapsed,mumbai-building-collapse.jpg,True,,620.0,465.0
collapsed,tornado%20damage%209.jpg,True,,1280.0,720.0
collapsed,-plane-crashes-into-residential-area.jpg,True,,586.0,377.0
collapsed,cinder-block-wall-collapse.jpg,True,,620.0,349.0
collapsed,ss-090506-china-quake-18.jpg,True,,1500.0,1000.0
collapsed,ndia-shutterstock-editorial-9769426g.jpg,True,,1500.0,996.0
collapsed,5b58c3d640651.image.jpg,True,,512.0,341.0
collapsed,Ronan_Point_collapse_closeup.jpg,True,,538.0,800.0
collapsed,k-video-gunma-japan-march-2018-yanba.jpg,True,,608.0,342.0
collapsed,image653669x.jpg,True,,620.0,350.0
collapsed,wZZbpKyWRQFYfSS-800x450-noPad.jpg,True,,432.0,288.0
collapsed,20130711-0712_NWS_LPT-L-DESMOND03-JG.jpg,True,,900.0,599.0
collapsed,sapp-image-2019-05-06-at-9.02.52-pm.jpeg,True,,1600.0,1200.0
collapsed,Bay-County-Courthouse.jpg,True,,720.0,345.0
collapsed,1243496650000.jpg,True,,620.0,349.0
collapsed,img_4975.jpg,True,,3264.0,2448.0
collapsed,CWeste_0-770x433.jpeg,True,,770.0,433.0
collapsed,1517518999799.jpg,True,,620.0,349.0
collapsed,an_victims_queue_food_water_11112013.JPG,True,,3500.0,2196.0
collapsed,f7ed-11e5-91e4-cb0759506578_1280x720.jpg,True,,768.0,768.0
collapsed,-keith-turrillalamy-live-news-PD35BX.jpg,True,,1300.0,956.0
collapsed,aside_zhouqu_mudslide_1.jpg,True,,181.0,113.0
collapsed,rms%201_1488374504345_8814809_ver1.0.jpg,True,,800.0,600.0
collapsed,on-mangkhut-philippines-mine_4423939.jpg,True,,768.0,432.0
collapsed,psea-and-ulrome-on-yorkshires-dg85j6.jpg,True,,450.0,320.0
collapsed,20190621djPapaJs-3-2-1568900441.jpg,True,,300.0,300.0
collapsed,kpjdt6-collapse.sz.1.jpg,True,,560.0,379.0
collapsed,piece-of-the-dam.jpg,True,,550.0,412.0
collapsed,the-whistler-train-wreck.jpg,True,,550.0,412.0
collapsed,-credit-xinhuaalamy-live-news-R860AH.jpg,True,,1300.0,955.0
collapsed,colgante%2Bbridge%2B03.JPG,True,,402.0,238.0
collapsed,75001_5811710438001_5811702085001-vs.jpg,True,,1280.0,720.0
collapsed,Plane-Crash-Congo-324x235.jpg,True,,324.0,235.0
collapsed,ams1.jpg,True,,640.0,480.0
collapsed,oss-nefas-mawchas-tomb-at-the-c9dd8e.jpg,True,,450.0,320.0
collapsed,India-Boat-Accident_Pata.jpg,True,,1862.0,1048.0
collapsed,26-41d4-51f4-a301-c523960a63cc.image.jpg,True,,600.0,423.0
collapsed,showabridge.jpg,True,,742.0,347.0
